StoreID,SKU,month,Demand
Store-033,SK092,March,51
Store-033,SK092,April,52
Store-033,SK092,May,52
Store-033,SK092,June,62
Store-033,SK092,July,75
Store-033,SK092,August,64
Store-033,SK092,September,59
Store-033,SK092,October,49
Store-033,SK092,November,49
Store-033,SK092,December,66
Store-034,SK092,January,27
Store-034,SK092,February,40
Store-034,SK092,March,26
Store-034,SK092,April,35
Store-034,SK092,May,35
Store-034,SK092,June,36
Store-034,SK092,July,40
Store-034,SK092,August,31
Store-034,SK092,September,38
Store-034,SK092,October,28
Store-034,SK092,November,39
Store-034,SK092,December,47
Store-035,SK092,January,57
Store-035,SK092,February,94
Store-035,SK092,March,62
Store-035,SK092,April,103
Store-035,SK092,May,81
Store-035,SK092,June,86
Store-035,SK092,July,107
Store-035,SK092,August,87
Store-035,SK092,September,88
Store-035,SK092,October,83
Store-035,SK092,November,99
Store-035,SK092,December,101
Store-036,SK092,January,74
Store-036,SK092,February,121
Store-036,SK092,March,91
Store-036,SK092,April,103
Store-036,SK092,May,87
Store-036,SK092,June,104
Store-036,SK092,July,112
Store-036,SK092,August,110
Store-036,SK092,September,91
Store-036,SK092,October,86
Store-036,SK092,November,88
Store-036,SK092,December,106
Store-037,SK092,January,79
Store-037,SK092,February,110
Store-037,SK092,March,111
Store-037,SK092,April,134
Store-037,SK092,May,105
Store-037,SK092,June,104
Store-037,SK092,July,106
Store-037,SK092,August,121
Store-037,SK092,September,125
Store-037,SK092,October,106
Store-037,SK092,November,90
Store-037,SK092,December,131
Store-038,SK092,January,66
Store-038,SK092,February,114
Store-038,SK092,March,67
Store-038,SK092,April,112
Store-038,SK092,May,83
Store-038,SK092,June,94
Store-038,SK092,July,112
Store-038,SK092,August,108
Store-038,SK092,September,81
Store-038,SK092,October,87
Store-038,SK092,November,78
Store-038,SK092,December,120
Store-039,SK092,January,24
Store-039,SK092,February,31
Store-039,SK092,March,22
Store-039,SK092,April,23
Store-039,SK092,May,25
Store-039,SK092,June,34
Store-039,SK092,July,34
Store-039,SK092,August,31
Store-039,SK092,September,31
Store-039,SK092,October,27
Store-039,SK092,November,27
Store-039,SK092,December,30
Store-040,SK092,January,56
Store-040,SK092,February,55
Store-040,SK092,March,49
Store-040,SK092,April,69
Store-040,SK092,May,69
Store-040,SK092,June,80
Store-040,SK092,July,79
Store-040,SK092,August,59
Store-040,SK092,September,68
Store-040,SK092,October,66
Store-040,SK092,November,74
Store-040,SK092,December,87
Store-041,SK092,January,59
Store-041,SK092,February,109
Store-041,SK092,March,86
Store-041,SK092,April,103
Store-041,SK092,May,91
Store-041,SK092,June,104
Store-041,SK092,July,120
Store-041,SK092,August,80
Store-041,SK092,September,99
Store-041,SK092,October,96
Store-041,SK092,November,86
Store-041,SK092,December,126
Store-042,SK092,January,72
Store-042,SK092,February,105
Store-042,SK092,March,100
Store-042,SK092,April,96
Store-042,SK092,May,113
Store-042,SK092,June,94
Store-042,SK092,July,111
Store-042,SK092,August,105
Store-042,SK092,September,105
Store-042,SK092,October,98
Store-042,SK092,November,88
Store-042,SK092,December,135
Store-043,SK092,January,74
Store-043,SK092,February,132
Store-043,SK092,March,97
Store-043,SK092,April,121
Store-043,SK092,May,106
Store-043,SK092,June,104
Store-043,SK092,July,106
Store-043,SK092,August,118
Store-043,SK092,September,122
Store-043,SK092,October,98
Store-043,SK092,November,110
Store-043,SK092,December,137
Store-044,SK092,January,65
Store-044,SK092,February,82
Store-044,SK092,March,72
Store-044,SK092,April,85
Store-044,SK092,May,75
Store-044,SK092,June,74
Store-044,SK092,July,90
Store-044,SK092,August,69
Store-044,SK092,September,79
Store-044,SK092,October,59
Store-044,SK092,November,70
Store-044,SK092,December,93
Store-045,SK092,January,31
Store-045,SK092,February,47
Store-045,SK092,March,33
Store-045,SK092,April,51
Store-045,SK092,May,40
Store-045,SK092,June,40
Store-045,SK092,July,46
Store-045,SK092,August,46
Store-045,SK092,September,42
Store-045,SK092,October,38
Store-045,SK092,November,48
Store-045,SK092,December,60
Store-046,SK092,January,57
Store-046,SK092,February,68
Store-046,SK092,March,74
Store-046,SK092,April,87
Store-046,SK092,May,69
Store-046,SK092,June,75
Store-046,SK092,July,73
Store-046,SK092,August,89
Store-046,SK092,September,67
Store-046,SK092,October,74
Store-046,SK092,November,63
Store-046,SK092,December,75
Store-047,SK092,January,32
Store-047,SK092,February,39
Store-047,SK092,March,31
Store-047,SK092,April,48
Store-047,SK092,May,41
Store-047,SK092,June,48
Store-047,SK092,July,37
Store-047,SK092,August,48
Store-047,SK092,September,38
Store-047,SK092,October,37
Store-047,SK092,November,35
Store-047,SK092,December,44
Store-048,SK092,January,63
Store-048,SK092,February,83
Store-048,SK092,March,72
Store-048,SK092,April,86
Store-048,SK092,May,91
Store-048,SK092,June,70
Store-048,SK092,July,82
Store-048,SK092,August,88
Store-048,SK092,September,89
Store-048,SK092,October,67
Store-048,SK092,November,74
Store-048,SK092,December,89
Store-049,SK092,January,18
Store-049,SK092,February,28
Store-049,SK092,March,17
Store-049,SK092,April,27
Store-049,SK092,May,29
Store-049,SK092,June,26
Store-049,SK092,July,29
Store-049,SK092,August,31
Store-049,SK092,September,27
Store-049,SK092,October,19
Store-049,SK092,November,27
Store-049,SK092,December,26
Store-050,SK092,January,100
Store-050,SK092,February,142
Store-050,SK092,March,94
Store-050,SK092,April,132
Store-050,SK092,May,121
Store-050,SK092,June,122
Store-050,SK092,July,140
Store-050,SK092,August,139
Store-050,SK092,September,118
Store-050,SK092,October,108
Store-050,SK092,November,100
Store-050,SK092,December,151
Store-051,SK092,January,41
Store-051,SK092,February,61
Store-051,SK092,March,53
Store-051,SK092,April,62
Store-051,SK092,May,63
Store-051,SK092,June,60
Store-051,SK092,July,86
Store-051,SK092,August,77
Store-051,SK092,September,67
Store-051,SK092,October,69
Store-051,SK092,November,77
Store-051,SK092,December,74
Store-052,SK092,January,73
Store-052,SK092,February,79
Store-052,SK092,March,62
Store-052,SK092,April,79
Store-052,SK092,May,95
Store-052,SK092,June,92
Store-052,SK092,July,79
Store-052,SK092,August,80
Store-052,SK092,September,71
Store-052,SK092,October,92
Store-052,SK092,November,82
Store-052,SK092,December,94
Store-053,SK092,January,22
Store-053,SK092,February,27
Store-053,SK092,March,31
Store-053,SK092,April,27
Store-053,SK092,May,32
Store-053,SK092,June,32
Store-053,SK092,July,36
Store-053,SK092,August,37
Store-053,SK092,September,32
Store-053,SK092,October,31
Store-053,SK092,November,30
Store-053,SK092,December,39
Store-054,SK092,January,54
Store-054,SK092,February,73
Store-054,SK092,March,75
Store-054,SK092,April,77
Store-054,SK092,May,78
Store-054,SK092,June,73
Store-054,SK092,July,102
Store-054,SK092,August,104
Store-054,SK092,September,70
Store-054,SK092,October,85
Store-054,SK092,November,90
Store-054,SK092,December,94
Store-055,SK092,January,73
Store-055,SK092,February,101
Store-055,SK092,March,106
Store-055,SK092,April,136
Store-055,SK092,May,106
Store-055,SK092,June,136
Store-055,SK092,July,109
Store-055,SK092,August,134
Store-055,SK092,September,108
Store-055,SK092,October,120
Store-055,SK092,November,126
Store-055,SK092,December,145
Store-056,SK092,January,60
Store-056,SK092,February,122
Store-056,SK092,March,73
Store-056,SK092,April,92
Store-056,SK092,May,97
Store-056,SK092,June,104
Store-056,SK092,July,89
Store-056,SK092,August,98
Store-056,SK092,September,85
Store-056,SK092,October,95
Store-056,SK092,November,111
Store-056,SK092,December,117
Store-057,SK092,January,16
Store-057,SK092,February,31
Store-057,SK092,March,20
Store-057,SK092,April,28
Store-057,SK092,May,30
Store-057,SK092,June,24
Store-057,SK092,July,24
Store-057,SK092,August,31
Store-057,SK092,September,25
Store-057,SK092,October,28
Store-057,SK092,November,25
Store-057,SK092,December,32
Store-058,SK092,January,18
Store-058,SK092,February,27
Store-058,SK092,March,17
Store-058,SK092,April,22
Store-058,SK092,May,28
Store-058,SK092,June,26
Store-058,SK092,July,30
Store-058,SK092,August,25
Store-058,SK092,September,27
Store-058,SK092,October,18
Store-058,SK092,November,25
Store-058,SK092,December,23
Store-059,SK092,January,34
Store-059,SK092,February,41
Store-059,SK092,March,45
Store-059,SK092,April,52
Store-059,SK092,May,44
Store-059,SK092,June,63
Store-059,SK092,July,58
Store-059,SK092,August,49
Store-059,SK092,September,51
Store-059,SK092,October,38
Store-059,SK092,November,44
Store-059,SK092,December,48
Store-060,SK092,January,20
Store-060,SK092,February,33
Store-060,SK092,March,18
Store-060,SK092,April,24
Store-060,SK092,May,28
Store-060,SK092,June,30
Store-060,SK092,July,31
Store-060,SK092,August,23
Store-060,SK092,September,22
Store-060,SK092,October,29
Store-060,SK092,November,25
Store-060,SK092,December,32
Store-061,SK092,January,39
Store-061,SK092,February,52
Store-061,SK092,March,47
Store-061,SK092,April,51
Store-061,SK092,May,45
Store-061,SK092,June,61
Store-061,SK092,July,67
Store-061,SK092,August,51
Store-061,SK092,September,45
Store-061,SK092,October,42
Store-061,SK092,November,41
Store-061,SK092,December,55
Store-062,SK092,January,60
Store-062,SK092,February,86
Store-062,SK092,March,69
Store-062,SK092,April,72
Store-062,SK092,May,77
Store-062,SK092,June,79
Store-062,SK092,July,73
Store-062,SK092,August,84
Store-062,SK092,September,83
Store-062,SK092,October,68
Store-062,SK092,November,63
Store-062,SK092,December,83
Store-063,SK092,January,29
Store-063,SK092,February,49
Store-063,SK092,March,48
Store-063,SK092,April,57
Store-063,SK092,May,51
Store-063,SK092,June,48
Store-063,SK092,July,60
Store-063,SK092,August,49
Store-063,SK092,September,42
Store-063,SK092,October,37
Store-063,SK092,November,44
Store-063,SK092,December,65
Store-064,SK092,January,45
Store-064,SK092,February,89
Store-064,SK092,March,62
Store-064,SK092,April,86
Store-064,SK092,May,67
Store-064,SK092,June,76
Store-064,SK092,July,99
Store-064,SK092,August,79
Store-064,SK092,September,77
Store-064,SK092,October,71
Store-064,SK092,November,82
Store-064,SK092,December,86
Store-065,SK092,January,16
Store-065,SK092,February,28
Store-065,SK092,March,20
Store-065,SK092,April,27
Store-065,SK092,May,26
Store-065,SK092,June,30
Store-065,SK092,July,34
Store-065,SK092,August,29
Store-065,SK092,September,22
Store-065,SK092,October,26
Store-065,SK092,November,23
Store-065,SK092,December,33
Store-066,SK092,January,50
Store-066,SK092,February,55
Store-066,SK092,March,48
Store-066,SK092,April,65
Store-066,SK092,May,59
Store-066,SK092,June,59
Store-066,SK092,July,61
Store-066,SK092,August,68
Store-066,SK092,September,56
Store-066,SK092,October,56
Store-066,SK092,November,47
Store-066,SK092,December,80
Store-067,SK092,January,65
Store-067,SK092,February,85
Store-067,SK092,March,86
Store-067,SK092,April,95
Store-067,SK092,May,114
Store-067,SK092,June,114
Store-067,SK092,July,113
Store-067,SK092,August,104
Store-067,SK092,September,111
Store-067,SK092,October,98
Store-067,SK092,November,86
Store-067,SK092,December,126
Store-068,SK092,January,76
Store-068,SK092,February,100
Store-068,SK092,March,98
Store-068,SK092,April,100
Store-068,SK092,May,121
Store-068,SK092,June,93
Store-068,SK092,July,97
Store-068,SK092,August,115
Store-068,SK092,September,97
Store-068,SK092,October,91
Store-068,SK092,November,104
Store-068,SK092,December,126
Store-069,SK092,January,90
Store-069,SK092,February,88
Store-069,SK092,March,93
Store-069,SK092,April,107
Store-069,SK092,May,111
Store-069,SK092,June,100
Store-069,SK092,July,106
Store-069,SK092,August,106
Store-069,SK092,September,90
Store-069,SK092,October,88
Store-069,SK092,November,83
Store-069,SK092,December,138
Store-070,SK092,January,13
Store-070,SK092,February,14
Store-070,SK092,March,14
Store-070,SK092,April,19
Store-070,SK092,May,18
Store-070,SK092,June,14
Store-070,SK092,July,20
Store-070,SK092,August,20
Store-070,SK092,September,14
Store-070,SK092,October,16
Store-070,SK092,November,16
Store-070,SK092,December,18
Store-071,SK092,January,54
Store-071,SK092,February,74
Store-071,SK092,March,53
Store-071,SK092,April,63
Store-071,SK092,May,53
Store-071,SK092,June,54
Store-071,SK092,July,65
Store-071,SK092,August,76
Store-071,SK092,September,52
Store-071,SK092,October,49
Store-071,SK092,November,52
Store-071,SK092,December,72
Store-072,SK092,January,22
Store-072,SK092,February,27
Store-072,SK092,March,30
Store-072,SK092,April,29
Store-072,SK092,May,33
Store-072,SK092,June,32
Store-072,SK092,July,29
Store-072,SK092,August,29
Store-072,SK092,September,23
Store-072,SK092,October,26
Store-072,SK092,November,28
Store-072,SK092,December,29
Store-073,SK092,January,28
Store-073,SK092,February,35
Store-073,SK092,March,28
Store-073,SK092,April,44
Store-073,SK092,May,37
Store-073,SK092,June,31
Store-073,SK092,July,35
Store-073,SK092,August,36
Store-073,SK092,September,40
Store-073,SK092,October,33
Store-073,SK092,November,42
Store-073,SK092,December,50
Store-074,SK092,January,81
Store-074,SK092,February,113
Store-074,SK092,March,83
Store-074,SK092,April,102
Store-074,SK092,May,109
Store-074,SK092,June,115
Store-074,SK092,July,133
Store-074,SK092,August,96
Store-074,SK092,September,125
Store-074,SK092,October,91
Store-074,SK092,November,116
Store-074,SK092,December,128
Store-075,SK092,January,83
Store-075,SK092,February,105
Store-075,SK092,March,85
Store-075,SK092,April,113
Store-075,SK092,May,89
Store-075,SK092,June,81
Store-075,SK092,July,125
Store-075,SK092,August,99
Store-075,SK092,September,88
Store-075,SK092,October,87
Store-075,SK092,November,74
Store-075,SK092,December,93
Store-076,SK092,January,55
Store-076,SK092,February,88
Store-076,SK092,March,83
Store-076,SK092,April,77
Store-076,SK092,May,95
Store-076,SK092,June,96
Store-076,SK092,July,107
Store-076,SK092,August,81
Store-076,SK092,September,101
Store-076,SK092,October,90
Store-076,SK092,November,73
Store-076,SK092,December,119
Store-077,SK092,January,93
Store-077,SK092,February,118
Store-077,SK092,March,82
Store-077,SK092,April,118
Store-077,SK092,May,120
Store-077,SK092,June,103
Store-077,SK092,July,122
Store-077,SK092,August,130
Store-077,SK092,September,118
Store-077,SK092,October,88
Store-077,SK092,November,90
Store-077,SK092,December,109
Store-078,SK092,January,89
Store-078,SK092,February,119
Store-078,SK092,March,97
Store-078,SK092,April,91
Store-078,SK092,May,97
Store-078,SK092,June,124
Store-078,SK092,July,107
Store-078,SK092,August,96
Store-078,SK092,September,131
Store-078,SK092,October,97
Store-078,SK092,November,102
Store-078,SK092,December,141
Store-079,SK092,January,48
Store-079,SK092,February,67
Store-079,SK092,March,55
Store-079,SK092,April,69
Store-079,SK092,May,73
Store-079,SK092,June,72
Store-079,SK092,July,78
Store-079,SK092,August,57
Store-079,SK092,September,56
Store-079,SK092,October,67
Store-079,SK092,November,58
Store-079,SK092,December,79
Store-080,SK092,January,40
Store-080,SK092,February,65
Store-080,SK092,March,39
Store-080,SK092,April,63
Store-080,SK092,May,47
Store-080,SK092,June,62
Store-080,SK092,July,71
Store-080,SK092,August,55
Store-080,SK092,September,56
Store-080,SK092,October,57
Store-080,SK092,November,62
Store-080,SK092,December,64
Store-081,SK092,January,25
Store-081,SK092,February,37
Store-081,SK092,March,26
Store-081,SK092,April,32
Store-081,SK092,May,38
Store-081,SK092,June,35
Store-081,SK092,July,35
Store-081,SK092,August,32
Store-081,SK092,September,42
Store-081,SK092,October,32
Store-081,SK092,November,35
Store-081,SK092,December,38
Store-082,SK092,January,16
Store-082,SK092,February,19
Store-082,SK092,March,16
Store-082,SK092,April,20
Store-082,SK092,May,17
Store-082,SK092,June,22
Store-082,SK092,July,18
Store-082,SK092,August,17
Store-082,SK092,September,20
Store-082,SK092,October,14
Store-082,SK092,November,17
Store-082,SK092,December,20
Store-083,SK092,January,24
Store-083,SK092,February,30
Store-083,SK092,March,28
Store-083,SK092,April,31
Store-083,SK092,May,29
Store-083,SK092,June,38
Store-083,SK092,July,43
Store-083,SK092,August,33
Store-083,SK092,September,34
Store-083,SK092,October,34
Store-083,SK092,November,33
Store-083,SK092,December,43
Store-084,SK092,January,33
Store-084,SK092,February,46
Store-084,SK092,March,40
Store-084,SK092,April,44
Store-084,SK092,May,37
Store-084,SK092,June,57
Store-084,SK092,July,43
Store-084,SK092,August,46
Store-084,SK092,September,42
Store-084,SK092,October,42
Store-084,SK092,November,40
Store-084,SK092,December,52
Store-085,SK092,January,19
Store-085,SK092,February,28
Store-085,SK092,March,24
Store-085,SK092,April,27
Store-085,SK092,May,25
Store-085,SK092,June,30
Store-085,SK092,July,28
Store-085,SK092,August,26
Store-085,SK092,September,24
Store-085,SK092,October,22
Store-085,SK092,November,28
Store-085,SK092,December,31
Store-086,SK092,January,10
Store-086,SK092,February,15
Store-086,SK092,March,12
Store-086,SK092,April,16
Store-086,SK092,May,13
Store-086,SK092,June,15
Store-086,SK092,July,18
Store-086,SK092,August,14
Store-086,SK092,September,13
Store-086,SK092,October,11
Store-086,SK092,November,14
Store-086,SK092,December,15
Store-087,SK092,January,25
Store-087,SK092,February,35
Store-087,SK092,March,25
Store-087,SK092,April,35
Store-087,SK092,May,26
Store-087,SK092,June,28
Store-087,SK092,July,40
Store-087,SK092,August,36
Store-087,SK092,September,39
Store-087,SK092,October,32
Store-087,SK092,November,35
Store-087,SK092,December,31
Store-088,SK092,January,63
Store-088,SK092,February,78
Store-088,SK092,March,82
Store-088,SK092,April,99
Store-088,SK092,May,79
Store-088,SK092,June,87
Store-088,SK092,July,95
Store-088,SK092,August,107
Store-088,SK092,September,106
Store-088,SK092,October,77
Store-088,SK092,November,75
Store-088,SK092,December,123
Store-089,SK092,January,45
Store-089,SK092,February,57
Store-089,SK092,March,51
Store-089,SK092,April,51
Store-089,SK092,May,47
Store-089,SK092,June,59
Store-089,SK092,July,62
Store-089,SK092,August,74
Store-089,SK092,September,69
Store-089,SK092,October,44
Store-089,SK092,November,60
Store-089,SK092,December,60
Store-090,SK092,January,75
Store-090,SK092,February,100
Store-090,SK092,March,73
Store-090,SK092,April,93
Store-090,SK092,May,104
Store-090,SK092,June,99
Store-090,SK092,July,103
Store-090,SK092,August,90
Store-090,SK092,September,74
Store-090,SK092,October,66
Store-090,SK092,November,94
Store-090,SK092,December,111
Store-091,SK092,January,65
Store-091,SK092,February,92
Store-091,SK092,March,66
Store-091,SK092,April,86
Store-091,SK092,May,80
Store-091,SK092,June,101
Store-091,SK092,July,98
Store-091,SK092,August,91
Store-091,SK092,September,95
Store-091,SK092,October,70
Store-091,SK092,November,82
Store-091,SK092,December,119
Store-092,SK092,January,74
Store-092,SK092,February,123
Store-092,SK092,March,89
Store-092,SK092,April,100
Store-092,SK092,May,109
Store-092,SK092,June,128
Store-092,SK092,July,157
Store-092,SK092,August,107
Store-092,SK092,September,95
Store-092,SK092,October,100
Store-092,SK092,November,122
Store-092,SK092,December,132
Store-093,SK092,January,59
Store-093,SK092,February,77
Store-093,SK092,March,54
Store-093,SK092,April,75
Store-093,SK092,May,65
Store-093,SK092,June,62
Store-093,SK092,July,97
Store-093,SK092,August,87
Store-093,SK092,September,66
Store-093,SK092,October,62
Store-093,SK092,November,81
Store-093,SK092,December,100
Store-094,SK092,January,39
Store-094,SK092,February,56
Store-094,SK092,March,52
Store-094,SK092,April,60
Store-094,SK092,May,69
Store-094,SK092,June,54
Store-094,SK092,July,75
Store-094,SK092,August,66
Store-094,SK092,September,59
Store-094,SK092,October,60
Store-094,SK092,November,69
Store-094,SK092,December,78
Store-095,SK092,January,81
Store-095,SK092,February,104
Store-095,SK092,March,87
Store-095,SK092,April,92
Store-095,SK092,May,97
Store-095,SK092,June,89
Store-095,SK092,July,116
Store-095,SK092,August,124
Store-095,SK092,September,108
Store-095,SK092,October,86
Store-095,SK092,November,90
Store-095,SK092,December,100
Store-096,SK092,January,21
Store-096,SK092,February,27
Store-096,SK092,March,22
Store-096,SK092,April,35
Store-096,SK092,May,33
Store-096,SK092,June,30
Store-096,SK092,July,35
Store-096,SK092,August,35
Store-096,SK092,September,27
Store-096,SK092,October,23
Store-096,SK092,November,32
Store-096,SK092,December,32
Store-097,SK092,January,52
Store-097,SK092,February,81
Store-097,SK092,March,75
Store-097,SK092,April,69
Store-097,SK092,May,68
Store-097,SK092,June,89
Store-097,SK092,July,84
Store-097,SK092,August,100
Store-097,SK092,September,87
Store-097,SK092,October,78
Store-097,SK092,November,88
Store-097,SK092,December,105
Store-098,SK092,January,18
Store-098,SK092,February,29
Store-098,SK092,March,22
Store-098,SK092,April,21
Store-098,SK092,May,26
Store-098,SK092,June,24
Store-098,SK092,July,25
Store-098,SK092,August,22
Store-098,SK092,September,26
Store-098,SK092,October,25
Store-098,SK092,November,29
Store-098,SK092,December,26
Store-099,SK092,January,54
Store-099,SK092,February,79
Store-099,SK092,March,73
Store-099,SK092,April,72
Store-099,SK092,May,68
Store-099,SK092,June,69
Store-099,SK092,July,89
Store-099,SK092,August,68
Store-099,SK092,September,68
Store-099,SK092,October,71
Store-099,SK092,November,59
Store-099,SK092,December,69
Store-100,SK092,January,27
Store-100,SK092,February,42
Store-100,SK092,March,27
Store-100,SK092,April,37
Store-100,SK092,May,43
Store-100,SK092,June,34
Store-100,SK092,July,34
Store-100,SK092,August,42
Store-100,SK092,September,45
Store-100,SK092,October,28
Store-100,SK092,November,32
Store-100,SK092,December,41
Store-101,SK092,January,50
Store-101,SK092,February,57
Store-101,SK092,March,54
Store-101,SK092,April,69
Store-101,SK092,May,67
Store-101,SK092,June,60
Store-101,SK092,July,72
Store-101,SK092,August,77
Store-101,SK092,September,75
Store-101,SK092,October,56
Store-101,SK092,November,73
Store-101,SK092,December,68
Store-102,SK092,January,69
Store-102,SK092,February,129
Store-102,SK092,March,116
Store-102,SK092,April,113
Store-102,SK092,May,108
Store-102,SK092,June,132
Store-102,SK092,July,105
Store-102,SK092,August,131
Store-102,SK092,September,106
Store-102,SK092,October,109
Store-102,SK092,November,120
Store-102,SK092,December,153
Store-103,SK092,January,59
Store-103,SK092,February,84
Store-103,SK092,March,53
Store-103,SK092,April,76
Store-103,SK092,May,69
Store-103,SK092,June,72
Store-103,SK092,July,77
Store-103,SK092,August,73
Store-103,SK092,September,84
Store-103,SK092,October,61
Store-103,SK092,November,66
Store-103,SK092,December,91
Store-104,SK092,January,94
Store-104,SK092,February,115
Store-104,SK092,March,109
Store-104,SK092,April,93
Store-104,SK092,May,126
Store-104,SK092,June,99
Store-104,SK092,July,129
Store-104,SK092,August,113
Store-104,SK092,September,129
Store-104,SK092,October,96
Store-104,SK092,November,105
Store-104,SK092,December,153
Store-105,SK092,January,69
Store-105,SK092,February,109
Store-105,SK092,March,81
Store-105,SK092,April,103
Store-105,SK092,May,86
Store-105,SK092,June,123
Store-105,SK092,July,142
Store-105,SK092,August,122
Store-105,SK092,September,96
Store-105,SK092,October,101
Store-105,SK092,November,104
Store-105,SK092,December,134
Store-106,SK092,January,46
Store-106,SK092,February,57
Store-106,SK092,March,56
Store-106,SK092,April,58
Store-106,SK092,May,57
Store-106,SK092,June,69
Store-106,SK092,July,71
Store-106,SK092,August,67
Store-106,SK092,September,47
Store-106,SK092,October,45
Store-106,SK092,November,61
Store-106,SK092,December,72
Store-107,SK092,January,14
Store-107,SK092,February,17
Store-107,SK092,March,17
Store-107,SK092,April,18
Store-107,SK092,May,20
Store-107,SK092,June,22
Store-107,SK092,July,18
Store-107,SK092,August,19
Store-107,SK092,September,17
Store-107,SK092,October,18
Store-107,SK092,November,16
Store-107,SK092,December,18
Store-108,SK092,January,38
Store-108,SK092,February,63
Store-108,SK092,March,50
Store-108,SK092,April,64
Store-108,SK092,May,59
Store-108,SK092,June,57
Store-108,SK092,July,64
Store-108,SK092,August,49
Store-108,SK092,September,57
Store-108,SK092,October,59
Store-108,SK092,November,54
Store-108,SK092,December,53
Store-109,SK092,January,19
Store-109,SK092,February,33
Store-109,SK092,March,30
Store-109,SK092,April,26
Store-109,SK092,May,27
Store-109,SK092,June,36
Store-109,SK092,July,32
Store-109,SK092,August,38
Store-109,SK092,September,37
Store-109,SK092,October,29
Store-109,SK092,November,32
Store-109,SK092,December,43
Store-110,SK092,January,60
Store-110,SK092,February,91
Store-110,SK092,March,92
Store-110,SK092,April,114
Store-110,SK092,May,94
Store-110,SK092,June,101
Store-110,SK092,July,93
Store-110,SK092,August,88
Store-110,SK092,September,91
Store-110,SK092,October,100
Store-110,SK092,November,77
Store-110,SK092,December,105
Store-111,SK092,January,65
Store-111,SK092,February,87
Store-111,SK092,March,62
Store-111,SK092,April,69
Store-111,SK092,May,76
Store-111,SK092,June,76
Store-111,SK092,July,91
Store-111,SK092,August,92
Store-111,SK092,September,81
Store-111,SK092,October,67
Store-111,SK092,November,80
Store-111,SK092,December,103
Store-112,SK092,January,76
Store-112,SK092,February,137
Store-112,SK092,March,83
Store-112,SK092,April,122
Store-112,SK092,May,120
Store-112,SK092,June,106
Store-112,SK092,July,121
Store-112,SK092,August,136
Store-112,SK092,September,108
Store-112,SK092,October,91
Store-112,SK092,November,123
Store-112,SK092,December,143
Store-113,SK092,January,61
Store-113,SK092,February,118
Store-113,SK092,March,74
Store-113,SK092,April,111
Store-113,SK092,May,110
Store-113,SK092,June,112
Store-113,SK092,July,108
Store-113,SK092,August,123
Store-113,SK092,September,117
Store-113,SK092,October,101
Store-113,SK092,November,115
Store-113,SK092,December,108
Store-114,SK092,January,33
Store-114,SK092,February,48
Store-114,SK092,March,40
Store-114,SK092,April,46
Store-114,SK092,May,50
Store-114,SK092,June,47
Store-114,SK092,July,54
Store-114,SK092,August,38
Store-114,SK092,September,44
Store-114,SK092,October,35
Store-114,SK092,November,45
Store-114,SK092,December,40
Store-115,SK092,January,41
Store-115,SK092,February,57
Store-115,SK092,March,53
Store-115,SK092,April,45
Store-115,SK092,May,64
Store-115,SK092,June,66
Store-115,SK092,July,58
Store-115,SK092,August,59
Store-115,SK092,September,44
Store-115,SK092,October,50
Store-115,SK092,November,52
Store-115,SK092,December,54
Store-116,SK092,January,58
Store-116,SK092,February,105
Store-116,SK092,March,93
Store-116,SK092,April,101
Store-116,SK092,May,103
Store-116,SK092,June,104
Store-116,SK092,July,88
Store-116,SK092,August,115
Store-116,SK092,September,93
Store-116,SK092,October,91
Store-116,SK092,November,76
Store-116,SK092,December,88
Store-117,SK092,January,21
Store-117,SK092,February,31
Store-117,SK092,March,23
Store-117,SK092,April,25
Store-117,SK092,May,25
Store-117,SK092,June,36
Store-117,SK092,July,38
Store-117,SK092,August,30
Store-117,SK092,September,29
Store-117,SK092,October,29
Store-117,SK092,November,28
Store-117,SK092,December,29
Store-118,SK092,January,14
Store-118,SK092,February,19
Store-118,SK092,March,13
Store-118,SK092,April,16
Store-118,SK092,May,16
Store-118,SK092,June,20
Store-118,SK092,July,18
Store-118,SK092,August,19
Store-118,SK092,September,20
Store-118,SK092,October,13
Store-118,SK092,November,15
Store-118,SK092,December,17
Store-119,SK092,January,54
Store-119,SK092,February,69
Store-119,SK092,March,66
Store-119,SK092,April,78
Store-119,SK092,May,81
Store-119,SK092,June,90
Store-119,SK092,July,84
Store-119,SK092,August,81
Store-119,SK092,September,88
Store-119,SK092,October,79
Store-119,SK092,November,63
Store-119,SK092,December,86
Store-120,SK092,January,35
Store-120,SK092,February,46
Store-120,SK092,March,41
Store-120,SK092,April,45
Store-120,SK092,May,55
Store-120,SK092,June,45
Store-120,SK092,July,58
Store-120,SK092,August,49
Store-120,SK092,September,42
Store-120,SK092,October,43
Store-120,SK092,November,41
Store-120,SK092,December,50
Store-121,SK092,January,29
Store-121,SK092,February,38
Store-121,SK092,March,36
Store-121,SK092,April,37
Store-121,SK092,May,37
Store-121,SK092,June,38
Store-121,SK092,July,48
Store-121,SK092,August,46
Store-121,SK092,September,30
Store-121,SK092,October,29
Store-121,SK092,November,29
Store-121,SK092,December,41
Store-122,SK092,January,19
Store-122,SK092,February,21
Store-122,SK092,March,17
Store-122,SK092,April,22
Store-122,SK092,May,21
Store-122,SK092,June,25
Store-122,SK092,July,24
Store-122,SK092,August,19
Store-122,SK092,September,25
